timestamp,omega_x,omega_y,omega_z,alpha_x,alpha_y,alpha_z
607744140497309,0.111728,-0.19986,0.318484,-1.81486,8.41588,4.45575
607744144500042,0.12028,-0.185811,0.309321,-1.82444,8.41588,4.42941
607744148502708,0.122113,-0.184589,0.30199,-1.85556,8.43264,4.35758
607744152505374,0.116615,-0.19986,0.288551,-1.92739,8.52362,4.27378
607744156508074,0.114171,-0.222462,0.276334,-1.97767,8.57629,4.1804
607744160510740,0.100732,-0.250562,0.278778,-1.99922,8.62897,4.11576
607744164513440,0.0891258,-0.300042,0.275112,-2.00401,8.68164,4.08942
607744168516106,0.075076,-0.342192,0.272058,-1.94894,8.72953,4.10858
607744172513639,0.0598043,-0.379455,0.273891,-1.92021,8.76783,4.0583
607744176516272,0.0500305,-0.413052,0.275723,-1.84359,8.79657,4.03196
607744180518972,0.0402566,-0.447872,0.259841,-1.74543,8.76305,4.04872
607744184521638,0.0298719,-0.457646,0.245791,-1.56586,8.6984,4.12773
607744188524271,0.0268176,-0.447872,0.23785,-1.48206,8.68403,4.20674
607744192526971,0.0268176,-0.417328,0.221967,-1.44375,8.68882,4.27857
607744196525437,0.0274285,-0.391672,0.210361,-1.41741,8.72953,4.29054
607744200528137,0.0286502,-0.374568,0.215248,-1.42459,8.7415,4.26181
607744204530803,0.0255959,-0.367848,0.205474,-1.48684,8.79896,4.29054
607744208533536,0.0262067,-0.359296,0.209139,-1.57783,8.86361,4.32885
607744212536202,0.0243741,-0.369681,0.210971,-1.62571,8.88276,4.34321
607744216538868,0.0255959,-0.377622,0.209139,-1.65205,8.92346,4.39349
607744220541568,0.0372023,-0.380677,0.189591,-1.58262,8.88037,4.45814
607744224544301,0.0427001,-0.381898,0.162102,-1.41502,8.77262,4.57785
607744228546934,0.0549174,-0.380066,0.137668,-1.31446,8.69122,4.6856
607744232549634,0.0634695,-0.386174,0.113233,-1.24742,8.61221,4.74306
607744236552334,0.0738542,-0.386785,0.0826898,-1.25699,8.55714,4.75264
607744240554967,0.0720216,-0.382509,0.0655855,-1.33601,8.5308,4.74785
607744244557700,0.0726325,-0.372124,0.0533682,-1.48206,8.51165,4.74545
607744248560366,0.0714108,-0.342192,0.0509248,-1.60416,8.51883,4.70236
607744252563066,0.0598043,-0.30554,0.0552008,-1.70712,8.5308,4.61616
607744256565732,0.0555283,-0.256671,0.0649747,-1.73824,8.54996,4.58982
607744260568398,0.0408675,-0.187643,0.0820789,-1.78134,8.56672,4.5563
607744264571064,0.0207089,-0.140607,0.101627,-1.8412,8.5739,4.42941
607744268573764,0.0091025,-0.103344,0.119953,-1.90105,8.58826,4.348
607744272576464,-0.00983432,-0.0801309,0.145609,-1.96091,8.58826,4.3073
607744276579130,-0.0281603,-0.0734113,0.163935,-1.99922,8.58587,4.30491
607744280581796,-0.0434319,-0.0837961,0.176152,-1.97288,8.56911,4.3073
607744284584496,-0.0574818,-0.1009,0.196311,-1.92021,8.54756,4.3073
607744288587196,-0.0739752,-0.145493,0.202419,-1.85317,8.49728,4.33124
607744292589862,-0.0739752,-0.188865,0.199365,-1.77176,8.49489,4.32167
607744296592595,-0.0892468,-0.229793,0.202419,-1.73824,8.52601,4.30491
607744300595295,-0.0849707,-0.252395,0.20975,-1.7143,8.54038,4.27139
607744304597995,-0.0990206,-0.259114,0.211582,-1.6736,8.57869,4.21392
607744308600695,-0.0984098,-0.256671,0.214026,-1.62092,8.60023,4.21632
607744312603395,-0.0959663,-0.246286,0.215858,-1.55149,8.60023,4.24026
607744316606095,-0.0977989,-0.235902,0.210361,-1.51318,8.56672,4.2666
607744320608795,-0.0904685,-0.236512,0.201808,-1.48206,8.60502,4.34561
607744324611495,-0.0874142,-0.241399,0.192035,-1.41741,8.58826,4.45096
607744328614128,-0.0843599,-0.259114,0.175541,-1.35277,8.56911,4.54912
607744332616794,-0.0751969,-0.25606,0.159048,-1.38629,8.57629,4.66165
607744336619494,-0.0617579,-0.248119,0.138279,-1.32643,8.57869,4.78616
607744340622160,-0.0513732,-0.237734,0.120563,-1.23784,8.56193,4.89629
607744344624793,-0.0348798,-0.216354,0.099794,-1.16362,8.56432,4.95615
607744348627493,-0.0196082,-0.198639,0.0955179,-1.15643,8.58348,4.9346
607744352630159,-0.0128886,-0.179091,0.0875767,-1.19953,8.59305,4.89629
607744356632792,0.00482645,-0.17115,0.0851332,-1.27854,8.60023,4.88193
607744360635492,0.00971337,-0.176648,0.0833006,-1.35037,8.60263,4.8939
607744364638192,0.0207089,-0.19253,0.0845224,-1.38629,8.63854,4.82686
607744368640892,0.0255959,-0.215132,0.090631,-1.42938,8.65291,4.76221
607744372643592,0.0262067,-0.259114,0.0918528,-1.44614,8.66967,4.69278
607744376646292,0.0310937,-0.286603,0.099794,-1.48924,8.6577,4.58025
607744380648958,0.0323154,-0.313481,0.104681,-1.47727,8.61221,4.51081
607744384651658,0.0304828,-0.329975,0.116898,-1.4629,8.62897,4.41504
607744388654324,0.0304828,-0.337916,0.130337,-1.42459,8.6146,4.36716
607744392656957,0.0335371,-0.346468,0.130337,-1.41741,8.5739,4.32645
607744396659657,0.0353697,-0.344025,0.141333,-1.40544,8.57629,4.24265
607744400662390,0.0390349,-0.343414,0.155383,-1.46051,8.57629,4.24026
607744404665056,0.0359806,-0.336083,0.159659,-1.47487,8.54756,4.21871
607744408667756,0.038424,-0.334862,0.169433,-1.49163,8.52601,4.21153
607744412670422,0.0408675,-0.336083,0.178596,-1.51079,8.50686,4.29293
607744416673088,0.0390349,-0.339138,0.191424,-1.57304,8.52122,4.31688
607744420675754,0.0378132,-0.343414,0.199365,-1.59219,8.49968,4.348
607744424678454,0.0378132,-0.32692,0.199365,-1.51558,8.49489,4.34321
607744428681154,0.0414784,-0.303097,0.20975,-1.42699,8.48292,4.41025
607744432683820,0.0390349,-0.269499,0.211582,-1.37671,8.46616,4.44377
607744436686520,0.0457544,-0.236512,0.205474,-1.30967,8.45418,4.45575
607744440689220,0.0414784,-0.194974,0.204863,-1.26418,8.44221,4.4342
607744444691886,0.0439218,-0.17115,0.216469,-1.26418,8.50207,4.44856
607744448694586,0.0408675,-0.161987,0.208528,-1.2953,8.53559,4.4749
607744452697319,0.0396458,-0.172372,0.208528,-1.30249,8.53798,4.49166
607744456699985,0.0408675,-0.181534,0.212193,-1.26897,8.5739,4.52518
607744460702651,0.0451436,-0.208413,0.199365,-1.24023,8.57629,4.56349
607744464705384,0.0494196,-0.228571,0.18898,-1.15883,8.56432,4.68081
607744468708050,0.0543065,-0.255449,0.173709,-1.09418,8.52841,4.7263
607744472710716,0.0610261,-0.267667,0.149274,-1.00799,8.49249,4.75024
607744476713449,0.0720216,-0.28416,0.127283,-0.964893,8.45179,4.81249
607744480716149,0.0726325,-0.293323,0.100405,-0.945739,8.43742,4.82446
607744484718815,0.070189,-0.300042,0.081468,-0.933767,8.42066,4.83404
607744488721515,0.0707999,-0.300042,0.058866,-1.0056,8.45179,4.81249
607744492724181,0.0616369,-0.285382,0.0576443,-1.07264,8.4901,4.78855
607744496726847,0.0536957,-0.261558,0.0643638,-1.20193,8.58108,4.7263
607744500729547,0.0427001,-0.235291,0.0735268,-1.30009,8.64812,4.67602
607744504732213,0.0347588,-0.205969,0.0924636,-1.37192,8.74389,4.57306
607744508734913,0.0182655,-0.155878,0.119953,-1.41502,8.83009,4.47251
607744512737646,0.00849164,-0.127167,0.143165,-1.44614,8.85642,4.40786
607744516740312,-0.00250394,-0.107009,0.152939,-1.42459,8.87079,4.41504
607744520742945,-0.0177756,-0.0935699,0.163324,-1.36713,8.90431,4.36955
607744524745645,-0.0244951,-0.0874612,0.168822,-1.21869,8.90431,4.35279
607744528748345,-0.0306037,-0.0801309,0.170654,-1.09897,8.89234,4.31448
607744532751045,-0.0324363,-0.0801309,0.163935,-0.993624,8.89952,4.29054
607744536753745,-0.0342689,-0.0746331,0.152939,-0.845179,8.86361,4.29533
607744540756445,-0.0287711,-0.0837961,0.138279,-0.7111,8.81572,4.31688
607744544759111,-0.029382,-0.0954025,0.115676,-0.598569,8.78938,4.29293
607744548761811,-0.0189973,-0.10762,0.0784137,-0.519558,8.73192,4.30491
607744552764477,-0.0141104,-0.124113,0.0539791,-0.430969,8.62178,4.39349
607744556767143,-0.00800172,-0.150991,0.0252684,-0.409421,8.54277,4.48927
607744560769776,-6.04757E-005,-0.184589,-0.000387899,-0.440547,8.47334,4.58264
607744564772476,0.00788077,-0.229793,-0.0260442,-0.52674,8.43742,4.61856
607744568775176,0.00849164,-0.266445,-0.0492571,-0.684763,8.40151,4.61377
607744572777809,0.0200981,-0.292712,-0.0449811,-0.845179,8.38475,4.63771
607744576780509,0.011546,-0.310427,-0.0284877,-1.06066,8.4494,4.6425
607744580783209,0.00971337,-0.31959,-0.00527482,-1.35755,8.53798,4.61377
607744584785842,0.0133786,-0.313481,0.0191598,-1.48924,8.53559,4.62813
607744588788542,0.0109351,-0.303097,0.0521465,-1.55867,8.54277,4.63292
607744592791275,0.00726991,-0.281716,0.0857441,-1.59219,8.50686,4.65208
607744596793908,0.00299385,-0.253006,0.115676,-1.58022,8.51883,4.65686
607744600797774,0.00299385,-0.223684,0.145609,-1.60895,8.54277,4.60419
607744604800474,0.00238299,-0.205969,0.183483,-1.5874,8.61699,4.56349
607744608803107,-0.00250394,-0.202915,0.198754,-1.51079,8.66967,4.52279
607744612805773,0.00177212,-0.209023,0.219524,-1.42459,8.68882,4.50363
607744616808506,0.00849164,-0.224295,0.229908,-1.2977,8.71516,4.50363
607744620811172,0.0133786,-0.240788,0.228076,-1.06785,8.70079,4.52997
607744624813838,0.0213198,-0.262169,0.21708,-0.869122,8.6984,4.54433
607744628816504,0.0280393,-0.273775,0.201808,-0.687157,8.66967,4.50603
607744632819170,0.0402566,-0.293934,0.173098,-0.512375,8.65291,4.44856
607744636821870,0.047587,-0.298821,0.144998,-0.328016,8.60981,4.45096
607744640824570,0.0591935,-0.318368,0.115676,-0.217879,8.5739,4.45575
607744644827270,0.0677456,-0.350133,0.0790246,-0.193936,8.50925,4.47969
607744648829936,0.079352,-0.37579,0.0643638,-0.277736,8.46855,4.53715
607744652832636,0.0866824,-0.405722,0.0497031,-0.407027,8.49249,4.54194
607744656835336,0.0909584,-0.427713,0.045427,-0.612934,8.50686,4.54433
607744660838002,0.0970671,-0.450315,0.0423727,-0.794899,8.53559,4.59461
607744664840702,0.101343,-0.464976,0.0619204,-1.0032,8.54756,4.63292
607744668843368,0.103176,-0.475972,0.0686399,-1.13967,8.56193,4.69038
607744672846034,0.104397,-0.486356,0.0918528,-1.27136,8.56911,4.71672
607744676848734,0.103787,-0.50285,0.117509,-1.38868,8.58348,4.77897
607744680851467,0.108674,-0.51751,0.141333,-1.45332,8.58348,4.8101
607744684854133,0.104397,-0.5169,0.161491,-1.45811,8.60263,4.78616
607744688856833,0.108063,-0.488189,0.179817,-1.3384,8.62657,4.73588
607744692859566,0.105008,-0.455813,0.190813,-1.23305,8.61221,4.70954
607744696862199,0.104397,-0.417328,0.203641,-1.06785,8.61699,4.6856
607744700864899,0.100121,-0.382509,0.203641,-0.92419,8.60502,4.62574
607744704867632,0.0970671,-0.377011,0.198143,-0.768562,8.57869,4.56828
607744708870332,0.0921802,-0.386785,0.193256,-0.699128,8.58348,4.54194
607744712872998,0.079352,-0.394726,0.184093,-0.617723,8.58826,4.53715
607744716875731,0.0805737,-0.402057,0.169433,-0.466884,8.54517,4.49166
607744720877231,0.0695782,-0.397781,0.154772,-0.332804,8.49728,4.47251
607744724879864,0.0579717,-0.380677,0.14622,-0.251399,8.47813,4.45814
607744728882564,0.0561391,-0.351966,0.137668,-0.244216,8.49968,4.44377
607744732885297,0.0469761,-0.331807,0.135224,-0.306467,8.59305,4.43899
607744736887963,0.0408675,-0.31226,0.140111,-0.402238,8.6553,4.3911
607744740890696,0.0219307,-0.279884,0.148052,-0.488432,8.7415,4.35519
607744744893396,0.0139894,-0.262169,0.158437,-0.555472,8.80375,4.35997
607744748896096,0.00543731,-0.240178,0.156604,-0.548289,8.83727,4.40786
607744752898762,-0.00250394,-0.216965,0.148663,-0.519558,8.84206,4.47011
607744756901462,-0.00189307,-0.198028,0.140111,-0.502798,8.86361,4.50603
607744760904128,-0.00983432,-0.197417,0.129116,-0.495615,8.88037,4.49405
607744764906794,-0.0147212,-0.215743,0.113233,-0.462095,8.86839,4.4749
607744768909460,-0.025106,-0.251173,0.0900202,-0.452518,8.83248,4.49166
607744772912126,-0.029382,-0.278051,0.077192,-0.462095,8.82769,4.43659
607744776914759,-0.0342689,-0.304318,0.0564226,-0.366324,8.77502,4.40307
607744780917459,-0.0336581,-0.322644,0.0252684,-0.277736,8.73192,4.35519
607744784920125,-0.0409884,-0.329975,-0.00955088,-0.124502,8.63375,4.2666
607744788922825,-0.0489297,-0.330586,-0.0248225,-0.0885882,8.58826,4.21632
607744792925525,-0.0574818,-0.327531,-0.0474245,-0.095771,8.55953,4.1397
607744796928225,-0.0666448,-0.338527,-0.0645287,-0.122108,8.50686,4.10618
607744800930858,-0.0678665,-0.355631,-0.0663613,-0.239427,8.50686,4.12534
607744804933524,-0.079473,-0.382509,-0.0651396,-0.383084,8.52841,4.13012
607744808936224,-0.083749,-0.424659,-0.0474245,-0.521952,8.54996,4.1397
607744812938857,-0.0892468,-0.451537,-0.0303203,-0.656031,8.56672,4.25463
607744816941557,-0.0800838,-0.483913,-0.0126052,-0.754197,8.56911,4.39349
607744820944257,-0.0800838,-0.511402,0.0154946,-0.797293,8.53798,4.50842
607744824946890,-0.0770295,-0.538891,0.0460379,-0.84039,8.52362,4.63292
607744828949590,-0.0642013,-0.543167,0.0716942,-0.854756,8.4901,4.767
607744832952290,-0.0483188,-0.530339,0.102848,-0.837996,8.49728,4.8532
607744836954956,-0.0275494,-0.497352,0.140111,-0.845179,8.50446,4.92981
607744840957656,-0.0165538,-0.458256,0.164546,-0.852362,8.54517,5.00164
607744844960356,-0.00616913,-0.419161,0.185315,-0.814053,8.59784,5.0184
607744848963056,0.00299385,-0.381287,0.200587,-0.766168,8.6146,5.03516
607744852965722,0.0188763,-0.32692,0.212804,-0.629694,8.6577,5.09502
607744856968388,0.0243741,-0.287825,0.21708,-0.545895,8.70798,5.02319
607744860971088,0.0353697,-0.251784,0.209139,-0.411815,8.75826,4.99446
607744864973754,0.0439218,-0.210856,0.192646,-0.225062,8.76065,4.93699
607744868976454,0.0469761,-0.183367,0.15355,0.0670397,8.71516,4.82446
607744872979187,0.047587,-0.163819,0.114455,0.21309,8.67446,4.72869
607744876981853,0.0463653,-0.152824,0.0802463,0.373507,8.64094,4.61616
607744880984586,0.0427001,-0.152213,0.0344314,0.450124,8.63136,4.49884
607744884987286,0.0262067,-0.160765,-0.00649655,0.490826,8.65291,4.41025
607744888989986,0.0231524,-0.187643,-0.0345964,0.464489,8.69122,4.32885
607744892992686,0.00116125,-0.225517,-0.0584201,0.392661,8.72713,4.23547
607744896995419,-0.0153321,-0.268277,-0.0736917,0.258582,8.80135,4.08942
607744900998085,-0.029382,-0.303708,-0.085909,0.162811,8.85163,4.01999
607744905000785,-0.0489297,-0.348912,-0.0975155,0.143656,8.86361,3.93858
607744909003485,-0.0684774,-0.373346,-0.103624,0.114925,8.83009,3.96971
607744913006185,-0.0764186,-0.38312,-0.107289,0.0837996,8.79657,4.02717
607744917008818,-0.0886359,-0.388618,-0.116452,0.0766168,8.77023,4.06548
607744921011518,-0.0910794,-0.399002,-0.121339,0.0239427,8.75107,4.21153
607744925014218,-0.0935229,-0.408776,-0.121339,-0.0550683,8.73431,4.44377
607744929016884,-0.0874142,-0.421605,-0.12867,-0.148445,8.66967,4.61856
607744933019617,-0.0770295,-0.4326,-0.140887,-0.174782,8.6146,4.79334
607744937022350,-0.0635905,-0.4326,-0.145163,-0.146051,8.54517,5.03995
607744941024983,-0.047708,-0.422215,-0.158602,-0.107742,8.43742,5.12375
607744945027716,-0.0342689,-0.399002,-0.166543,-0.0598569,8.40151,5.17163
607744949030382,-0.0183864,-0.355631,-0.172041,-0.0167599,8.34405,5.15008
607744953033048,-0.0049474,-0.31959,-0.162878,-0.0598569,8.3632,5.11657
607744957035714,-0.00250394,-0.282938,-0.154937,-0.114925,8.42306,5.0591
607744961038414,-0.000671341,-0.252395,-0.145774,-0.232245,8.47334,4.98488
607744965041114,0.00299385,-0.228571,-0.126837,-0.258582,8.49728,4.91784
607744969043780,-0.00433653,-0.198028,-0.108511,-0.258582,8.52601,4.88432
607744973046480,-0.00861259,-0.171761,-0.0901851,-0.227456,8.57629,4.82207
607744977049180,-0.0214408,-0.144272,-0.0596418,-0.272947,8.65291,4.69757
607744981051846,-0.0330472,-0.14305,-0.040705,-0.325621,8.6984,4.57067
607744985054579,-0.042821,-0.142439,-0.0242116,-0.328016,8.74389,4.50842
607744989057245,-0.0599253,-0.153435,-0.0101617,-0.33041,8.75347,4.48687
607744993059911,-0.0654231,-0.171761,0.00327729,-0.294496,8.75347,4.53955
607744997062611,-0.0727534,-0.194974,-0.00160963,-0.215485,8.74629,4.54194
607745001065311,-0.0727534,-0.230404,0.000833831,-0.117319,8.70798,4.56109
607745005067944,-0.0684774,-0.262169,0.0014447,-0.0574626,8.66488,4.63771
607745009070644,-0.0556492,-0.302486,-0.0107726,-0.0143656,8.62897,4.68799
607745013073310,-0.0452645,-0.351355,-0.0229899,0.0359141,8.56432,4.76461
607745017075943,-0.0232734,-0.430768,-0.054144,0.0790111,8.50686,4.83165
607745021078609,-0.00739086,-0.493687,-0.0663613,0.0909824,8.39193,4.96812
607745025081309,0.0164329,-0.56638,-0.0962937,0.155628,8.31292,5.07107
607745029083942,0.0439218,-0.650679,-0.119507,0.179571,8.26504,5.18361
607745033086642,0.0665238,-0.689164,-0.136611,0.186753,8.25307,5.20515
607745037089342,0.0915693,-0.700159,-0.148828,0.150839,8.24349,5.15966
607745041092042,0.108674,-0.685498,-0.153104,0.158022,8.2794,5.08544
607745045094708,0.129443,-0.645792,-0.146385,0.126897,8.30813,5.00403
607745049097408,0.140439,-0.598755,-0.129891,0.0837996,8.36081,4.8915
607745053100074,0.150212,-0.543778,-0.1079,0.0742225,8.46376,4.78376
607745057102707,0.143493,-0.489411,-0.0712483,-0.0191542,8.55474,4.64729
607745061105407,0.144715,-0.463754,-0.0376507,-0.110137,8.65291,4.5156
607745065108073,0.133108,-0.446039,-0.0119943,-0.189148,8.69361,4.47011
607745069110739,0.12761,-0.427713,0.0258793,-0.208302,8.7822,4.40307
607745073113439,0.108674,-0.407555,0.0765811,-0.217879,8.87079,4.28575
607745077116172,0.0891258,-0.399613,0.102848,-0.193936,8.9474,4.18519
607745081118838,0.0732434,-0.386174,0.123007,-0.124502,8.96656,4.12773
607745085121504,0.0530848,-0.373957,0.137057,0.00718282,8.91389,4.12055
607745089124204,0.0390349,-0.372124,0.132781,0.146051,8.82051,4.17801
607745093126870,0.0329262,-0.382509,0.119342,0.31365,8.71995,4.25941
607745097129570,0.0170438,-0.415496,0.0949071,0.435758,8.64812,4.35279
607745101132236,0.00665904,-0.450315,0.0753594,0.524346,8.59305,4.44856
607745105134869,0.00116125,-0.493076,0.0448161,0.524346,8.55714,4.49884
607745109137569,-0.015943,-0.530949,0.0173272,0.553077,8.53798,4.57067
607745113140269,-0.0269385,-0.574321,-0.0174921,0.569837,8.55953,4.63771
607745117142902,-0.0318255,-0.583484,-0.0345964,0.569837,8.59305,4.63053
607745121145568,-0.042821,-0.576153,-0.0547549,0.624906,8.60981,4.56349
607745125148268,-0.0574818,-0.546832,-0.081633,0.706311,8.64094,4.47729
607745129150934,-0.0654231,-0.515067,-0.0944611,0.780534,8.66009,4.37434
607745133153634,-0.0788621,-0.481469,-0.106678,0.797293,8.66967,4.32885
